taxonomy_id,policy_tag_id,display_name,parent_policy_tag_id
6126692965998272750,8797686076900288010,phoneNumber,1064433561942680153
6126692965998272750,6223354974350255566,phone_number,1064433561942680153
6126692965998272750,9091950430552440849,phone_number_verified,1064433561942680153
6126692965998272750,808602516862509055,phonenumber,1064433561942680153
6126692965998272750,6599298223869350323,post_code,1064433561942680153
6126692965998272750,4522259972247973803,postalArea,1064433561942680153
6126692965998272750,1943024566483573007,postal_address,1064433561942680153
6126692965998272750,2065205436820293935,postal_code,1064433561942680153
6126692965998272750,2018181317103651191,postcode,1064433561942680153
6126692965998272750,3693180898749103492,postinro,1064433561942680153
6126692965998272750,5154016121202443406,profession,1064433561942680153
6126692965998272750,4458541375934877731,puhelin,1064433561942680153
6126692965998272750,1454328422166947882,registered_email,1064433561942680153
6126692965998272750,7675888171144682503,sec_phone,1064433561942680153
6126692965998272750,309247514637673173,secondaryPhoneNumber,1064433561942680153
6126692965998272750,933689102635393820,sotu,1064433561942680153
6126692965998272750,7066932620639087739,ssc,1064433561942680153
6126692965998272750,4818396561666923179,ssn,1064433561942680153
6126692965998272750,5635426717847819925,ssn_id,1064433561942680153
6126692965998272750,269468093035582245,street_address,1064433561942680153
6126692965998272750,7029056188126528613,sukunimi,1064433561942680153
6126692965998272750,8633735442320699877,thr_phone,1064433561942680153
6126692965998272750,7010791237087636130,tili,1064433561942680153
6126692965998272750,2142358320279935415,tyonantaja,1064433561942680153
6126692965998272750,4463050106054565350,tyonantajapuh,1064433561942680153
6126692965998272750,5870876734743497618,user_email,1064433561942680153
6126692965998272750,7966227966901604615,username,1064433561942680153
6126692965998272750,334116559038764988,work_phone,1064433561942680153
6126692965998272750,2035331998610387697,workphone,1064433561942680153
6126692965998272750,870696207879286362,yhtio,1064433561942680153
6126692965998272750,1855270733643196492,yritysnimi,1064433561942680153
6126692965998272750,24511813793683172,ytunnus,1064433561942680153
6126692965998272750,2783696848708252540,yv_email,1064433561942680153
6126692965998272750,3040649594715810974,yv_etunimi,1064433561942680153
6126692965998272750,6991433041532085278,yv_kaupunki,1064433561942680153
6126692965998272750,7914792902103090,yv_osoite,1064433561942680153
6126692965998272750,7119690430857391532,yv_postinro,1064433561942680153
6126692965998272750,7007526686975189651,yv_puhelin,1064433561942680153
6126692965998272750,5108369546079689384,yv_sotu,1064433561942680153
6126692965998272750,6370983604586600298,yv_sukunimi,1064433561942680153
6126692965998272750,2273460112965456900,yv_tyonantaja,1064433561942680153
